Date ,Close ,Delta,Delta Base,Tag
02-Mar-24,20848.25," 1,855 "," 2,355 ",Nifty Financial Services
02-Mar-24,20941.95, 70 , 570 ,Nifty Auto
02-Mar-24,18905.55," 6,451 "," 6,951 ",Nifty Pharma
02-Mar-24,23685.85," 2,129 "," 2,629 ",Nifty Private Bank
02-Mar-24,11751.9," 4,400 "," 4,900 ",Nifty Oil & Gas
02-Mar-24,8337.8," 2,635 "," 3,135 ",Nifty Metal
02-Mar-24,2055.25,371, 871 ,Nifty Media
02-Mar-24,37605.8," 10,592 "," 11,092 ",Nifty IT
02-Mar-24,11877.35," 3,993 "," 4,493 ",Nifty Healthcare
02-Mar-24,54466.1," 7,523 "," 8,023 ",Nifty FMCG
02-Mar-24,39753.55," 16,546 "," 17,046 ",Nifty Energy
02-Mar-24,32971.9," 8,413 "," 8,913 ",Nifty Con Durable
02-Mar-24,47297.5,4661.75," 5,162 ",Nifty Bank
02-Mar-24,7120.85," 3,137 "," 3,637 ",Nifty PSU Banks
04-Mar-24,927.45, 499 , 999 ,Nifty Realty
04-Mar-24,20927.25," 1,934 "," 2,434 ",Nifty Financial Services
04-Mar-24,20840.2, (102), 398 ,Nifty Auto
04-Mar-24,18960.2," 6,506 "," 7,006 ",Nifty Pharma
04-Mar-24,23779.7," 2,222 "," 2,722 ",Nifty Private Bank
04-Mar-24,11972," 4,620 "," 5,120 ",Nifty Oil & Gas
04-Mar-24,8318.95," 2,616 "," 3,116 ",Nifty Metal
04-Mar-24,2017.15,333, 833 ,Nifty Media
04-Mar-24,37314.8," 10,301 "," 10,801 ",Nifty IT
04-Mar-24,11865.35," 3,981 "," 4,481 ",Nifty Healthcare
04-Mar-24,54221.75," 7,279 "," 7,779 ",Nifty FMCG
04-Mar-24,40466.6," 17,259 "," 17,759 ",Nifty Energy
04-Mar-24,32860.9," 8,302 "," 8,802 ",Nifty Con Durable
04-Mar-24,47456.1,4820.35," 5,320 ",Nifty Bank
04-Mar-24,7139.5," 3,155 "," 3,655 ",Nifty PSU Banks
05-Mar-24,930.35, 502 ," 1,002 ",Nifty Realty
05-Mar-24,20854.5," 1,862 "," 2,362 ",Nifty Financial Services
05-Mar-24,21121.2, 281 , 781 ,Nifty Auto
05-Mar-24,19018.5," 6,564 "," 7,064 ",Nifty Pharma
05-Mar-24,23731.75," 2,174 "," 2,674 ",Nifty Private Bank
05-Mar-24,12034.65," 4,682 "," 5,182 ",Nifty Oil & Gas
05-Mar-24,8300.55," 2,597 "," 3,097 ",Nifty Metal
05-Mar-24,1989.5,305, 805 ,Nifty Media
05-Mar-24,36720.75," 9,707 "," 10,207 ",Nifty IT
05-Mar-24,11873.4," 3,989 "," 4,489 ",Nifty Healthcare
05-Mar-24,53653.1," 6,710 "," 7,210 ",Nifty FMCG
05-Mar-24,40646.1," 17,439 "," 17,939 ",Nifty Energy
05-Mar-24,32654.75," 8,096 "," 8,596 ",Nifty Con Durable
05-Mar-24,47581,4945.25," 5,445 ",Nifty Bank
05-Mar-24,7321.95," 3,338 "," 3,838 ",Nifty PSU Banks
06-Mar-24,917.85, 490 , 990 ,Nifty Realty
06-Mar-24,20986.15," 1,993 "," 2,493 ",Nifty Financial Services
06-Mar-24,21181.3, 60 , 560 ,Nifty Auto
06-Mar-24,19140," 6,686 "," 7,186 ",Nifty Pharma
06-Mar-24,23938.8," 2,381 "," 2,881 ",Nifty Private Bank
06-Mar-24,11911.2," 4,559 "," 5,059 ",Nifty Oil & Gas
06-Mar-24,8257.65," 2,554 "," 3,054 ",Nifty Metal
06-Mar-24,1939.05,255, 755 ,Nifty Media
06-Mar-24,37001.8," 9,988 "," 10,488 ",Nifty IT
06-Mar-24,11972.6," 4,088 "," 4,588 ",Nifty Healthcare
06-Mar-24,53879.6," 6,937 "," 7,437 ",Nifty FMCG
06-Mar-24,40451.5," 17,244 "," 17,744 ",Nifty Energy
06-Mar-24,32654.9," 8,096 "," 8,596 ",Nifty Con Durable
06-Mar-24,47965.4,5329.65," 5,830 ",Nifty Bank
06-Mar-24,7324.8," 3,341 "," 3,841 ",Nifty PSU Banks
07-Mar-24,916.5, 489 , 989 ,Nifty Realty
07-Mar-24,21005.85," 2,013 "," 2,513 ",Nifty Financial Services
07-Mar-24,21126.8, (55), 446 ,Nifty Auto
07-Mar-24,19194.1," 6,740 "," 7,240 ",Nifty Pharma
07-Mar-24,23848.15," 2,291 "," 2,791 ",Nifty Private Bank
07-Mar-24,11768.25," 4,416 "," 4,916 ",Nifty Oil & Gas
07-Mar-24,8371.3," 2,668 "," 3,168 ",Nifty Metal
07-Mar-24,1988.35,304, 804 ,Nifty Media
07-Mar-24,37099.9," 10,086 "," 10,586 ",Nifty IT
07-Mar-24,11990.25," 4,106 "," 4,606 ",Nifty Healthcare
07-Mar-24,54406.3," 7,463 "," 7,963 ",Nifty FMCG
07-Mar-24,40301.8," 17,094 "," 17,594 ",Nifty Energy
07-Mar-24,32782.35," 8,224 "," 8,724 ",Nifty Con Durable
07-Mar-24,47835.8,5200.05," 5,700 ",Nifty Bank
07-Mar-24,7341.25," 3,357 "," 3,857 ",Nifty PSU Banks
11-Mar-24,906.55, 479 , 979 ,Nifty Realty
11-Mar-24,20862.55," 1,870 "," 2,370 ",Nifty Financial Services
11-Mar-24,21001.15, (126), 374 ,Nifty Auto
11-Mar-24,19202.05," 6,748 "," 7,248 ",Nifty Pharma
11-Mar-24,23595," 2,038 "," 2,538 ",Nifty Private Bank
11-Mar-24,11643.55," 4,291 "," 4,791 ",Nifty Oil & Gas
11-Mar-24,8250.75," 2,547 "," 3,047 ",Nifty Metal
11-Mar-24,1930.5,246, 746 ,Nifty Media
11-Mar-24,36988.3," 9,975 "," 10,475 ",Nifty IT
11-Mar-24,12043.4," 4,159 "," 4,659 ",Nifty Healthcare
11-Mar-24,54087.45," 7,144 "," 7,644 ",Nifty FMCG
11-Mar-24,39853.1," 16,646 "," 17,146 ",Nifty Energy
11-Mar-24,32540.3," 7,982 "," 8,482 ",Nifty Con Durable
11-Mar-24,47327.85,4692.1," 5,192 ",Nifty Bank
11-Mar-24,7225," 3,241 "," 3,741 ",Nifty PSU Banks
12-Mar-24,872.9, 445 , 945 ,Nifty Realty
12-Mar-24,20897.5," 1,905 "," 2,405 ",Nifty Financial Services
12-Mar-24,20931.85, (69), 431 ,Nifty Auto
12-Mar-24,18958.7," 6,504 "," 7,004 ",Nifty Pharma
12-Mar-24,23605.35," 2,048 "," 2,548 ",Nifty Private Bank
12-Mar-24,11589.3," 4,237 "," 4,737 ",Nifty Oil & Gas
12-Mar-24,8108.4," 2,405 "," 2,905 ",Nifty Metal
12-Mar-24,1894.85,211, 711 ,Nifty Media
12-Mar-24,37224.25," 10,211 "," 10,711 ",Nifty IT
12-Mar-24,11916.3," 4,032 "," 4,532 ",Nifty Healthcare
12-Mar-24,53636.1," 6,693 "," 7,193 ",Nifty FMCG
12-Mar-24,39599.25," 16,392 "," 16,892 ",Nifty Energy
12-Mar-24,32178," 7,619 "," 8,119 ",Nifty Con Durable
12-Mar-24,47282.4,4646.65," 5,147 ",Nifty Bank
12-Mar-24,7039," 3,055 "," 3,555 ",Nifty PSU Banks
13-Mar-24,826.5, 399 , 899 ,Nifty Realty
13-Mar-24,20758.2," 1,765 "," 2,265 ",Nifty Financial Services
13-Mar-24,20338.25, (594), (94),Nifty Auto
13-Mar-24,18635.7," 6,181 "," 6,681 ",Nifty Pharma
13-Mar-24,23441.1," 1,884 "," 2,384 ",Nifty Private Bank
13-Mar-24,11025.4," 3,673 "," 4,173 ",Nifty Oil & Gas
13-Mar-24,7647.4," 1,944 "," 2,444 ",Nifty Metal
13-Mar-24,1788.35,104, 604 ,Nifty Media
13-Mar-24,36946.45," 9,933 "," 10,433 ",Nifty IT
13-Mar-24,11697.05," 3,813 "," 4,313 ",Nifty Healthcare
13-Mar-24,53664.15," 6,721 "," 7,221 ",Nifty FMCG
13-Mar-24,37439.4," 14,232 "," 14,732 ",Nifty Energy
13-Mar-24,31269.05," 6,710 "," 7,210 ",Nifty Con Durable
13-Mar-24,46981.3,4345.55," 4,846 ",Nifty Bank
13-Mar-24,6737.45," 2,753 "," 3,253 ",Nifty PSU Banks
14-Mar-24,831.55, 404 , 904 ,Nifty Realty
14-Mar-24,20725.9," 1,733 "," 2,233 ",Nifty Financial Services
14-Mar-24,20514.25, 176 , 676 ,Nifty Auto
14-Mar-24,18897.1," 6,443 "," 6,943 ",Nifty Pharma
14-Mar-24,23332.5," 1,775 "," 2,275 ",Nifty Private Bank
14-Mar-24,11281.85," 3,929 "," 4,429 ",Nifty Oil & Gas
14-Mar-24,7799.95," 2,097 "," 2,597 ",Nifty Metal
14-Mar-24,1823.3,139, 639 ,Nifty Media
14-Mar-24,37679.6," 10,666 "," 11,166 ",Nifty IT
14-Mar-24,11818.2," 3,934 "," 4,434 ",Nifty Healthcare
14-Mar-24,54145.8," 7,203 "," 7,703 ",Nifty FMCG
14-Mar-24,38159.95," 14,953 "," 15,453 ",Nifty Energy
14-Mar-24,31642.65," 7,084 "," 7,584 ",Nifty Con Durable
14-Mar-24,46789.95,4154.2," 4,654 ",Nifty Bank
14-Mar-24,6784.65," 2,800 "," 3,300 ",Nifty PSU Banks
15-Mar-24,830.15, 402 , 902 ,Nifty Realty
15-Mar-24,20644.3," 1,651 "," 2,151 ",Nifty Financial Services
15-Mar-24,20192.3, (322), 178 ,Nifty Auto
15-Mar-24,18718.45," 6,264 "," 6,764 ",Nifty Pharma
15-Mar-24,23323," 1,766 "," 2,266 ",Nifty Private Bank
15-Mar-24,11058.8," 3,706 "," 4,206 ",Nifty Oil & Gas
15-Mar-24,7802.65," 2,099 "," 2,599 ",Nifty Metal
15-Mar-24,1822.5,138, 638 ,Nifty Media
15-Mar-24,37500.7," 10,487 "," 10,987 ",Nifty IT
15-Mar-24,11705.8," 3,822 "," 4,322 ",Nifty Healthcare
15-Mar-24,54155.45," 7,212 "," 7,712 ",Nifty FMCG
15-Mar-24,37583.1," 14,376 "," 14,876 ",Nifty Energy
15-Mar-24,31567.25," 7,008 "," 7,508 ",Nifty Con Durable
15-Mar-24,46594.1,3958.35," 4,458 ",Nifty Bank
15-Mar-24,6761," 2,777 "," 3,277 ",Nifty PSU Banks
18-Mar-24,834.05, 406 , 906 ,Nifty Realty
18-Mar-24,20626.65," 1,634 "," 2,134 ",Nifty Financial Services
18-Mar-24,20446.6, 254 , 754 ,Nifty Auto
18-Mar-24,18814.35," 6,360 "," 6,860 ",Nifty Pharma
18-Mar-24,23292.8," 1,735 "," 2,235 ",Nifty Private Bank
18-Mar-24,11103.15," 3,751 "," 4,251 ",Nifty Oil & Gas
18-Mar-24,7996.9," 2,294 "," 2,794 ",Nifty Metal
18-Mar-24,1843.5,159, 659 ,Nifty Media
18-Mar-24,36886.05," 9,872 "," 10,372 ",Nifty IT
18-Mar-24,11787," 3,903 "," 4,403 ",Nifty Healthcare
18-Mar-24,53907.85," 6,965 "," 7,465 ",Nifty FMCG
18-Mar-24,37825.4," 14,618 "," 15,118 ",Nifty Energy
18-Mar-24,31471.85," 6,913 "," 7,413 ",Nifty Con Durable
18-Mar-24,46575.9,3940.15," 4,440 ",Nifty Bank
18-Mar-24,6782.55," 2,798 "," 3,298 ",Nifty PSU Banks
19-Mar-24,829.2, 401 , 901 ,Nifty Realty
19-Mar-24,20601.95," 1,609 "," 2,109 ",Nifty Financial Services
19-Mar-24,20354.1, (93), 408 ,Nifty Auto
19-Mar-24,18405.65," 5,951 "," 6,451 ",Nifty Pharma
19-Mar-24,23220.7," 1,663 "," 2,163 ",Nifty Private Bank
19-Mar-24,10915.15," 3,563 "," 4,063 ",Nifty Oil & Gas
19-Mar-24,7923.6," 2,220 "," 2,720 ",Nifty Metal
19-Mar-24,1798.3,114, 614 ,Nifty Media
19-Mar-24,35814.65," 8,801 "," 9,301 ",Nifty IT
19-Mar-24,11568.25," 3,684 "," 4,184 ",Nifty Healthcare
19-Mar-24,52740.9," 5,798 "," 6,298 ",Nifty FMCG
19-Mar-24,37232.1," 14,025 "," 14,525 ",Nifty Energy
19-Mar-24,31144.75," 6,586 "," 7,086 ",Nifty Con Durable
19-Mar-24,46384.8,3749.05," 4,249 ",Nifty Bank
19-Mar-24,6676.5," 2,692 "," 3,192 ",Nifty PSU Banks
20-Mar-24,834.35, 406 , 906 ,Nifty Realty
20-Mar-24,20544.25," 1,551 "," 2,051 ",Nifty Financial Services
20-Mar-24,20406.45, 52 , 552 ,Nifty Auto
20-Mar-24,18361.4," 5,907 "," 6,407 ",Nifty Pharma
20-Mar-24,23152.5," 1,595 "," 2,095 ",Nifty Private Bank
20-Mar-24,11055.85," 3,703 "," 4,203 ",Nifty Oil & Gas
20-Mar-24,7860.9," 2,158 "," 2,658 ",Nifty Metal
20-Mar-24,1794.85,111, 611 ,Nifty Media
20-Mar-24,35748.9," 8,735 "," 9,235 ",Nifty IT
20-Mar-24,11589.9," 3,706 "," 4,206 ",Nifty Healthcare
20-Mar-24,52993.5," 6,050 "," 6,550 ",Nifty FMCG
20-Mar-24,37630.7," 14,423 "," 14,923 ",Nifty Energy
20-Mar-24,31085.85," 6,527 "," 7,027 ",Nifty Con Durable
20-Mar-24,46310.9,3675.15," 4,175 ",Nifty Bank
20-Mar-24,6679.7," 2,696 "," 3,196 ",Nifty PSU Banks
21-Mar-24,859.4, 431 , 931 ,Nifty Realty
21-Mar-24,20714.8," 1,722 "," 2,222 ",Nifty Financial Services
21-Mar-24,20700.25, 294 , 794 ,Nifty Auto
21-Mar-24,18582.6," 6,128 "," 6,628 ",Nifty Pharma
21-Mar-24,23355.25," 1,798 "," 2,298 ",Nifty Private Bank
21-Mar-24,11201.75," 3,849 "," 4,349 ",Nifty Oil & Gas
21-Mar-24,8052.75," 2,349 "," 2,849 ",Nifty Metal
21-Mar-24,1826.95,143, 643 ,Nifty Media
21-Mar-24,36026.8," 9,013 "," 9,513 ",Nifty IT
21-Mar-24,11703.1," 3,819 "," 4,319 ",Nifty Healthcare
21-Mar-24,53338.35," 6,395 "," 6,895 ",Nifty FMCG
21-Mar-24,38328.35," 15,121 "," 15,621 ",Nifty Energy
21-Mar-24,31545.45," 6,987 "," 7,487 ",Nifty Con Durable
21-Mar-24,46684.9,4049.15," 4,549 ",Nifty Bank
21-Mar-24,6822.65," 2,838 "," 3,338 ",Nifty PSU Banks
22-Mar-24,874.5, 447 , 947 ,Nifty Realty
22-Mar-24,20783.55," 1,791 "," 2,291 ",Nifty Financial Services
22-Mar-24,21046.4, 346 , 846 ,Nifty Auto
22-Mar-24,18815.6," 6,361 "," 6,861 ",Nifty Pharma
22-Mar-24,23452.6," 1,895 "," 2,395 ",Nifty Private Bank
22-Mar-24,11223," 3,871 "," 4,371 ",Nifty Oil & Gas
22-Mar-24,8130.8," 2,428 "," 2,928 ",Nifty Metal
22-Mar-24,1849.8,166, 666 ,Nifty Media
22-Mar-24,35188.4," 8,175 "," 8,675 ",Nifty IT
22-Mar-24,11851.3," 3,967 "," 4,467 ",Nifty Healthcare
22-Mar-24,53775.7," 6,833 "," 7,333 ",Nifty FMCG
22-Mar-24,38411.55," 15,204 "," 15,704 ",Nifty Energy
22-Mar-24,31715.65," 7,157 "," 7,657 ",Nifty Con Durable
22-Mar-24,46863.75,4228," 4,728 ",Nifty Bank
22-Mar-24,6888.5," 2,904 "," 3,404 ",Nifty PSU Banks
26-Mar-24,888.2, 460 , 960 ,Nifty Realty
26-Mar-24,20705.95," 1,713 "," 2,213 ",Nifty Financial Services
26-Mar-24,21038.3, (8), 492 ,Nifty Auto
26-Mar-24,18809.45," 6,355 "," 6,855 ",Nifty Pharma
26-Mar-24,23334.75," 1,777 "," 2,277 ",Nifty Private Bank
26-Mar-24,11304.55," 3,952 "," 4,452 ",Nifty Oil & Gas
26-Mar-24,8161.2," 2,458 "," 2,958 ",Nifty Metal
26-Mar-24,1819.05,135, 635 ,Nifty Media
26-Mar-24,34969.1," 7,955 "," 8,455 ",Nifty IT
26-Mar-24,11897.6," 4,013 "," 4,513 ",Nifty Healthcare
26-Mar-24,53687.7," 6,745 "," 7,245 ",Nifty FMCG
26-Mar-24,38428.5," 15,221 "," 15,721 ",Nifty Energy
26-Mar-24,31862.25," 7,303 "," 7,803 ",Nifty Con Durable
26-Mar-24,46600.2,3964.45," 4,464 ",Nifty Bank
26-Mar-24,6895.65," 2,911 "," 3,411 ",Nifty PSU Banks
27-Mar-24,895.75, 468 , 968 ,Nifty Realty
27-Mar-24,20792.4," 1,799 "," 2,299 ",Nifty Financial Services
27-Mar-24,21146.2, 108 , 608 ,Nifty Auto
27-Mar-24,18768.4," 6,314 "," 6,814 ",Nifty Pharma
27-Mar-24,23473.6," 1,916 "," 2,416 ",Nifty Private Bank
27-Mar-24,11365.75," 4,013 "," 4,513 ",Nifty Oil & Gas
27-Mar-24,8154.95," 2,452 "," 2,952 ",Nifty Metal
27-Mar-24,1808.6,124, 624 ,Nifty Media
27-Mar-24,34744.35," 7,731 "," 8,231 ",Nifty IT
27-Mar-24,11893.5," 4,009 "," 4,509 ",Nifty Healthcare
27-Mar-24,53543.55," 6,601 "," 7,101 ",Nifty FMCG
27-Mar-24,38690.15," 15,483 "," 15,983 ",Nifty Energy
27-Mar-24,32071.6," 7,513 "," 8,013 ",Nifty Con Durable
27-Mar-24,46785.95,4150.2," 4,650 ",Nifty Bank
27-Mar-24,6828.55," 2,844 "," 3,344 ",Nifty PSU Banks
28-Mar-24,900.65, 473 , 973 ,Nifty Realty
28-Mar-24,20989.1," 1,996 "," 2,496 ",Nifty Financial Services
28-Mar-24,21419.1, 273 , 773 ,Nifty Auto
28-Mar-24,18996.15," 6,542 "," 7,042 ",Nifty Pharma
28-Mar-24,23555.85," 1,999 "," 2,499 ",Nifty Private Bank
28-Mar-24,11440.9," 4,089 "," 4,589 ",Nifty Oil & Gas
28-Mar-24,8257.2," 2,554 "," 3,054 ",Nifty Metal
28-Mar-24,1795.85,112, 612 ,Nifty Media
28-Mar-24,34898.15," 7,885 "," 8,385 ",Nifty IT
28-Mar-24,12059.3," 4,175 "," 4,675 ",Nifty Healthcare
28-Mar-24,53949.2," 7,006 "," 7,506 ",Nifty FMCG
28-Mar-24,39020.6," 15,813 "," 16,313 ",Nifty Energy
28-Mar-24,32337.5," 7,779 "," 8,279 ",Nifty Con Durable
28-Mar-24,47124.6,4488.85," 4,989 ",Nifty Bank
28-Mar-24,7007.25," 3,023 "," 3,523 ",Nifty PSU Banks
01-Apr-24,939.9, 512 ," 1,012 ",Nifty Realty
01-Apr-24,21198.4," 2,205 "," 2,705 ",Nifty Financial Services
01-Apr-24,21385.25, (34), 466 ,Nifty Auto
01-Apr-24,19207.9," 6,754 "," 7,254 ",Nifty Pharma
01-Apr-24,23797.9," 2,241 "," 2,741 ",Nifty Private Bank
01-Apr-24,11500.3," 4,148 "," 4,648 ",Nifty Oil & Gas
01-Apr-24,8562.7," 2,859 "," 3,359 ",Nifty Metal
01-Apr-24,1880.05,196, 696 ,Nifty Media
01-Apr-24,35042.8," 8,029 "," 8,529 ",Nifty IT
01-Apr-24,12187.8," 4,304 "," 4,804 ",Nifty Healthcare
01-Apr-24,53889.15," 6,946 "," 7,446 ",Nifty FMCG
01-Apr-24,39489.7," 16,282 "," 16,782 ",Nifty Energy
01-Apr-24,32517.7," 7,959 "," 8,459 ",Nifty Con Durable
01-Apr-24,47578.25,4942.5," 5,443 ",Nifty Bank
01-Apr-24,7113.25," 3,129 "," 3,629 ",Nifty PSU Banks
02-Apr-24,949.35, 521 ," 1,021 ",Nifty Realty
02-Apr-24,21150.95," 2,158 "," 2,658 ",Nifty Financial Services
02-Apr-24,21614.25, 229 , 729 ,Nifty Auto
02-Apr-24,19185.15," 6,731 "," 7,231 ",Nifty Pharma
02-Apr-24,23782.25," 2,225 "," 2,725 ",Nifty Private Bank
02-Apr-24,11649.7," 4,297 "," 4,797 ",Nifty Oil & Gas
02-Apr-24,8690.85," 2,988 "," 3,488 ",Nifty Metal
02-Apr-24,1914.9,231, 731 ,Nifty Media
02-Apr-24,34793.95," 7,780 "," 8,280 ",Nifty IT
02-Apr-24,12165.4," 4,281 "," 4,781 ",Nifty Healthcare
02-Apr-24,54096.95," 7,154 "," 7,654 ",Nifty FMCG
02-Apr-24,39693.75," 16,486 "," 16,986 ",Nifty Energy
02-Apr-24,33122.65," 8,564 "," 9,064 ",Nifty Con Durable
02-Apr-24,47545.45,4909.7," 5,410 ",Nifty Bank
02-Apr-24,7176.05," 3,192 "," 3,692 ",Nifty PSU Banks
03-Apr-24,924.85, 497 , 997 ,Nifty Realty
03-Apr-24,21197.25," 2,204 "," 2,704 ",Nifty Financial Services
03-Apr-24,21555.35, (59), 441 ,Nifty Auto
03-Apr-24,19153.05," 6,699 "," 7,199 ",Nifty Pharma
03-Apr-24,23746.9," 2,190 "," 2,690 ",Nifty Private Bank
03-Apr-24,11654.5," 4,302 "," 4,802 ",Nifty Oil & Gas
03-Apr-24,8691.2," 2,988 "," 3,488 ",Nifty Metal
03-Apr-24,1925.85,242, 742 ,Nifty Media
03-Apr-24,35047.4," 8,034 "," 8,534 ",Nifty IT
03-Apr-24,12136.6," 4,252 "," 4,752 ",Nifty Healthcare
03-Apr-24,53866.7," 6,924 "," 7,424 ",Nifty FMCG
03-Apr-24,39704.55," 16,497 "," 16,997 ",Nifty Energy
03-Apr-24,33145.05," 8,586 "," 9,086 ",Nifty Con Durable
03-Apr-24,47624.25,4988.5," 5,489 ",Nifty Bank
03-Apr-24,7303.85," 3,320 "," 3,820 ",Nifty PSU Banks
04-Apr-24,924.5, 497 , 997 ,Nifty Realty
04-Apr-24,21373.5," 2,381 "," 2,881 ",Nifty Financial Services
04-Apr-24,21651.85, 97 , 597 ,Nifty Auto
04-Apr-24,19125.2," 6,671 "," 7,171 ",Nifty Pharma
04-Apr-24,24012.35," 2,455 "," 2,955 ",Nifty Private Bank
04-Apr-24,11494.8," 4,142 "," 4,642 ",Nifty Oil & Gas
04-Apr-24,8684.45," 2,981 "," 3,481 ",Nifty Metal
04-Apr-24,1923.8,240, 740 ,Nifty Media
04-Apr-24,35426.7," 8,413 "," 8,913 ",Nifty IT
04-Apr-24,12136.15," 4,252 "," 4,752 ",Nifty Healthcare
04-Apr-24,53634.45," 6,691 "," 7,191 ",Nifty FMCG
04-Apr-24,39530.35," 16,323 "," 16,823 ",Nifty Energy
04-Apr-24,33274.1," 8,715 "," 9,215 ",Nifty Con Durable
04-Apr-24,48060.8,5425.05," 5,925 ",Nifty Bank
04-Apr-24,7252.9," 3,269 "," 3,769 ",Nifty PSU Banks
05-Apr-24,937.75, 510 ," 1,010 ",Nifty Realty
05-Apr-24,21556.65," 2,564 "," 3,064 ",Nifty Financial Services
05-Apr-24,21600.9, (51), 449 ,Nifty Auto
05-Apr-24,19160.75," 6,706 "," 7,206 ",Nifty Pharma
05-Apr-24,24228.25," 2,671 "," 3,171 ",Nifty Private Bank
05-Apr-24,11503.65," 4,151 "," 4,651 ",Nifty Oil & Gas
05-Apr-24,8699.05," 2,996 "," 3,496 ",Nifty Metal
05-Apr-24,1916.25,232, 732 ,Nifty Media
05-Apr-24,35247.9," 8,234 "," 8,734 ",Nifty IT
05-Apr-24,12132.45," 4,248 "," 4,748 ",Nifty Healthcare
05-Apr-24,53925.95," 6,983 "," 7,483 ",Nifty FMCG
05-Apr-24,39451.55," 16,244 "," 16,744 ",Nifty Energy
05-Apr-24,33301.7," 8,743 "," 9,243 ",Nifty Con Durable
05-Apr-24,48493.05,5857.3," 6,357 ",Nifty Bank
05-Apr-24,7306.35," 3,322 "," 3,822 ",Nifty PSU Banks
08-Apr-24,950.25, 522 ," 1,022 ",Nifty Realty
08-Apr-24,21604.5," 2,612 "," 3,112 ",Nifty Financial Services
08-Apr-24,22067.95, 467 , 967 ,Nifty Auto
08-Apr-24,19218.85," 6,765 "," 7,265 ",Nifty Pharma
08-Apr-24,24287.1," 2,730 "," 3,230 ",Nifty Private Bank
08-Apr-24,11670.5," 4,318 "," 4,818 ",Nifty Oil & Gas
08-Apr-24,8794.65," 3,091 "," 3,591 ",Nifty Metal
08-Apr-24,1901.5,217, 717 ,Nifty Media
08-Apr-24,35064.15," 8,051 "," 8,551 ",Nifty IT
08-Apr-24,12156.5," 4,272 "," 4,772 ",Nifty Healthcare
08-Apr-24,53966.05," 7,023 "," 7,523 ",Nifty FMCG
08-Apr-24,39951.25," 16,744 "," 17,244 ",Nifty Energy
08-Apr-24,33577.25," 9,018 "," 9,518 ",Nifty Con Durable
08-Apr-24,48581.7,5945.95," 6,446 ",Nifty Bank
08-Apr-24,7241.25," 3,257 "," 3,757 ",Nifty PSU Banks
09-Apr-24,955.3, 527 ," 1,027 ",Nifty Realty
09-Apr-24,21682.2," 2,689 "," 3,189 ",Nifty Financial Services
09-Apr-24,21999.35, (69), 431 ,Nifty Auto
09-Apr-24,19182.3," 6,728 "," 7,228 ",Nifty Pharma
09-Apr-24,24395.25," 2,838 "," 3,338 ",Nifty Private Bank
09-Apr-24,11618.7," 4,266 "," 4,766 ",Nifty Oil & Gas
09-Apr-24,8894.4," 3,191 "," 3,691 ",Nifty Metal
09-Apr-24,1877.6,193, 693 ,Nifty Media
09-Apr-24,35079.35," 8,066 "," 8,566 ",Nifty IT
09-Apr-24,12187.3," 4,303 "," 4,803 ",Nifty Healthcare
09-Apr-24,53629.35," 6,686 "," 7,186 ",Nifty FMCG
09-Apr-24,39693.45," 16,486 "," 16,986 ",Nifty Energy
09-Apr-24,33310.9," 8,752 "," 9,252 ",Nifty Con Durable
09-Apr-24,48730.55,6094.8," 6,595 ",Nifty Bank
09-Apr-24,7180.75," 3,197 "," 3,697 ",Nifty PSU Banks
10-Apr-24,960.9, 533 ," 1,033 ",Nifty Realty
10-Apr-24,21717.7," 2,725 "," 3,225 ",Nifty Financial Services
10-Apr-24,21985.15, (14), 486 ,Nifty Auto
10-Apr-24,19117," 6,663 "," 7,163 ",Nifty Pharma
10-Apr-24,24512.35," 2,955 "," 3,455 ",Nifty Private Bank
10-Apr-24,11793.05," 4,441 "," 4,941 ",Nifty Oil & Gas
10-Apr-24,8999.6," 3,296 "," 3,796 ",Nifty Metal
10-Apr-24,1911.35,227, 727 ,Nifty Media
10-Apr-24,35293.15," 8,280 "," 8,780 ",Nifty IT
10-Apr-24,12195.8," 4,312 "," 4,812 ",Nifty Healthcare
10-Apr-24,54290.9," 7,348 "," 7,848 ",Nifty FMCG
10-Apr-24,40120.1," 16,913 "," 17,413 ",Nifty Energy
10-Apr-24,33538.35," 8,980 "," 9,480 ",Nifty Con Durable
10-Apr-24,48986.6,6350.85," 6,851 ",Nifty Bank
10-Apr-24,7290.35," 3,306 "," 3,806 ",Nifty PSU Banks
12-Apr-24,952.4, 524 ," 1,024 ",Nifty Realty
12-Apr-24,21521.8," 2,529 "," 3,029 ",Nifty Financial Services
12-Apr-24,21851.3, (134), 366 ,Nifty Auto
12-Apr-24,18788.65," 6,334 "," 6,834 ",Nifty Pharma
12-Apr-24,24319.9," 2,763 "," 3,263 ",Nifty Private Bank
12-Apr-24,11647.75," 4,295 "," 4,795 ",Nifty Oil & Gas
12-Apr-24,8951.3," 3,248 "," 3,748 ",Nifty Metal
12-Apr-24,1888.25,204, 704 ,Nifty Media
12-Apr-24,35018.1," 8,004 "," 8,504 ",Nifty IT
12-Apr-24,12019.55," 4,135 "," 4,635 ",Nifty Healthcare
12-Apr-24,53701.4," 6,758 "," 7,258 ",Nifty FMCG
12-Apr-24,39756," 16,549 "," 17,049 ",Nifty Energy
12-Apr-24,33239.75," 8,681 "," 9,181 ",Nifty Con Durable
12-Apr-24,48564.55,5928.8," 6,429 ",Nifty Bank
